oem,model,modelYear,Registration Year,Mileage,Fuel Type,Transmission,ownerNo,price,Gear Box,city,km,Safety,Interior,Exterior,Insurance Validity,bt
28,283,2014,2015.0,23.59,1,1,1,520000.0,5.0,3,95596.0,24.0,12.0,13.0,0,2
9,77,2019,2019.0,18.9,4,1,1,680000.0,5.0,3,18500.0,24.0,11.0,14.0,0,2
17,179,2016,2016.0,28.4,1,1,2,500000.0,5.0,3,144000.0,24.0,10.0,6.0,2,2
8,63,2021,2021.0,18.6,4,1,1,1199000.0,6.0,3,55200.0,35.0,12.0,15.0,2,7
9,90,2016,2017.0,22.54,1,1,1,498000.00000000006,6.0,3,188058.0,24.0,11.0,12.0,1,2
9,90,2016,2017.0,18.6,4,1,1,633000.0,5.0,3,71779.0,24.0,11.0,12.0,2,2
8,63,2015,2015.0,17.4,4,1,3,562000.0,5.0,3,101176.0,23.0,10.0,8.0,2,7
17,160,2016,2016.0,27.62,1,1,1,475000.0,5.0,3,75000.0,13.0,7.0,5.0,2,2
8,66,2017,2017.0,18.7,4,1,1,601000.0,5.0,3,66676.0,22.0,12.0,12.0,0,2
17,155,2018,2018.0,22.05,4,1,1,352000.0,5.0,3,2236.0,13.0,6.0,4.0,2,2
16,125,2019,2019.0,12.05,1,0,1,2395000.0,7.0,3,62000.0,37.0,13.0,16.0,2,8
9,89,2012,2012.0,19.81,4,1,2,300000.0,5.0,3,74754.0,10.0,7.0,4.0,2,2
17,157,2018,2018.0,21.01,4,1,1,720000.0,5.0,3,66244.0,27.0,10.0,14.0,2,2
25,238,2022,2022.0,21.46,4,1,1,541000.0,5.0,3,17341.0,25.0,8.0,10.0,2,2
9,77,2018,2018.0,18.9,4,1,1,513999.99999999994,5.0,3,44675.0,24.0,9.0,12.0,2,2
16,132,2001,2001.0,19.4,1,1,3,395000.0,5.0,3,70000.0,24.0,11.0,12.0,2,8
17,157,2022,2022.0,22.35,4,1,1,780000.0,5.0,3,30829.0,27.0,11.0,15.0,0,2
27,278,2015,2015.0,17.6,4,1,2,400000.0,5.0,3,100000.0,20.0,10.0,8.0,2,7
17,163,2019,2019.0,26.82,1,1,1,994999.9999999999,5.0,3,53800.0,27.0,12.0,11.0,2,7
9,73,2017,2017.0,22.1,1,1,1,940000.0,6.0,3,122000.0,28.0,10.0,6.0,2,8
16,147,2017,2018.0,16.0,1,1,1,1490000.0,6.0,3,107220.0,30.0,10.0,17.0,2,8
8,63,2015,2015.0,26.0,1,1,1,580000.0,6.0,3,129000.0,22.0,10.0,5.0,2,7
18,209,2017,2018.0,11.0,1,0,1,6695000.0,9.0,3,60000.0,29.0,15.0,21.0,2,8
4,39,2018,2019.0,22.5,4,1,1,375000.0,5.0,3,83829.0,19.0,7.0,6.0,2,2
0,9,2017,2017.0,14.16,1,0,1,3000000.0,7.0,3,70000.0,29.0,12.0,17.0,2,8
8,61,2013,2013.0,19.4,4,1,2,314000.0,5.0,3,52996.0,16.0,8.0,5.0,2,2
25,238,2021,2021.0,22.0,4,0,2,556000.0,5.0,3,16105.0,22.0,8.0,9.0,2,2
18,197,2016,2017.0,15.8,1,1,1,2850000.0,6.0,3,151901.0,25.0,12.0,13.0,2,7
17,157,2021,2021.0,21.01,4,1,1,787000.0,5.0,3,15680.0,27.0,11.0,15.0,3,2
17,179,2019,2019.0,22.56,4,0,1,595000.0,5.0,3,55065.0,26.0,8.0,7.0,2,2
28,284,2016,2016.0,23.59,1,1,2,400000.0,5.0,3,120000.0,22.0,9.0,6.0,2,2
27,273,2021,2021.0,19.0,4,0,2,771000.0,5.0,3,15518.0,22.0,11.0,16.0,2,2
8,59,2018,2018.0,21.0,1,0,1,790000.0,5.0,3,39907.0,27.0,12.0,10.0,2,7
9,90,2017,2017.0,18.6,4,1,1,655000.0,5.0,3,45560.0,21.0,10.0,10.0,3,2
9,89,2012,2012.0,20.36,4,1,1,336000.0,5.0,3,42096.0,11.0,8.0,5.0,2,2
18,198,2015,2016.0,17.9,1,0,2,1775000.0,7.0,3,70500.0,35.0,14.0,10.0,2,7
8,63,2018,2018.0,17.4,4,1,1,832000.0,5.0,3,63886.0,28.0,11.0,11.0,2,7
27,257,2017,2017.0,17.6,1,1,1,1025000.0,6.0,3,95600.0,22.0,11.0,13.0,2,5
18,200,2013,2013.0,13.0,1,0,1,1995000.0,7.0,3,101000.0,28.0,12.0,11.0,2,7
18,200,2015,2015.0,13.0,1,0,1,2650000.0,7.0,3,61000.0,28.0,12.0,11.0,2,7
1,20,2016,2017.0,17.05,1,0,1,2450000.0,8.0,3,95000.0,27.0,14.0,15.0,2,8
0,7,2017,2017.0,15.73,1,0,1,2550000.0,7.0,3,97000.0,27.0,12.0,18.0,2,8
17,179,2016,2016.0,25.2,1,1,1,595000.0,5.0,3,61000.0,17.0,9.0,4.0,2,2
9,77,2017,2017.0,18.9,4,0,1,625000.0,4.0,3,18000.0,24.0,9.0,11.0,2,2
9,77,2016,2016.0,18.9,4,0,1,599000.0,4.0,3,63000.0,17.0,11.0,14.0,2,2
17,157,2018,2018.0,21.4,4,1,2,615000.0,5.0,3,52617.0,28.0,12.0,13.0,2,2
17,160,2019,2019.0,25.24,4,1,1,513999.99999999994,5.0,3,51865.0,24.0,9.0,10.0,2,2
0,7,2017,2017.0,17.32,1,1,1,2375000.0,6.0,3,93000.0,27.0,12.0,16.0,2,8
17,179,2015,2015.0,22.38,4,1,1,458000.0,5.0,3,110410.0,26.0,7.0,7.0,0,2
17,163,2017,2017.0,19.12,4,0,1,700000.0,4.0,3,55846.0,23.0,11.0,10.0,2,7
25,238,2020,2020.0,21.46,4,1,1,515000.00000000006,5.0,3,47000.0,23.0,8.0,5.0,2,2
6,50,2018,2019.0,17.0,4,1,1,822000.0000000001,5.0,3,39914.0,27.0,12.0,12.0,2,8
9,82,2010,2010.0,17.92,4,1,1,265000.0,5.0,3,73000.0,16.0,6.0,6.0,2,2
9,90,2016,2017.0,18.6,4,1,1,579000.0,5.0,3,88048.0,21.0,10.0,10.0,2,2
9,89,2013,2013.0,20.36,4,1,2,318000.0,5.0,3,92278.0,10.0,7.0,3.0,2,2
28,292,2003,2003.0,13.1,1,1,1,434999.99999999994,5.0,3,260000.0,24.0,11.0,12.0,2,8
8,63,2016,2017.0,17.8,4,1,1,643000.0,5.0,3,92960.0,23.0,12.0,10.0,0,7
27,253,2020,2020.0,19.33,4,1,1,750000.0,5.0,3,63000.0,27.0,12.0,15.0,2,2
25,239,2021,2021.0,19.03,4,0,1,825000.0,5.0,3,20000.0,25.0,11.0,15.0,2,8
12,101,2022,2022.0,14.1,4,0,1,2675000.0,7.0,3,7000.0,38.0,13.0,23.0,0,8
17,176,2022,2022.0,25.3,4,0,1,610000.0,5.0,3,4600.0,21.0,6.0,5.0,0,2
8,63,2021,2021.0,17.4,4,1,1,1090000.0,5.0,3,22800.0,28.0,11.0,11.0,0,7
6,52,2006,2006.0,17.8,1,1,1,100000.0,5.0,3,150000.0,16.0,7.0,10.0,2,7
17,181,2020,2020.0,19.95,4,1,1,625000.0,5.0,3,10000.0,23.0,10.0,9.0,2,7
6,54,2010,2010.0,15.6,4,1,2,185000.0,5.0,3,70000.0,16.0,8.0,8.0,2,2
17,155,2020,2020.0,22.05,4,1,1,357000.0,5.0,3,44790.0,13.0,6.0,4.0,2,2
17,176,2022,2023.0,21.7,4,1,1,547000.0,5.0,3,14213.0,20.0,6.0,5.0,2,2
17,183,2018,2018.0,24.3,1,1,2,800000.0,5.0,3,102000.0,22.0,9.0,6.0,0,8
9,89,2012,2012.0,20.36,4,1,3,311000.0,5.0,3,40724.0,10.0,7.0,3.0,2,2
17,157,2017,2017.0,21.4,4,1,2,570000.0,5.0,3,55724.0,24.0,10.0,12.0,2,2
17,180,2010,2010.0,17.5,4,1,1,300000.0,5.0,3,100000.0,14.0,8.0,6.0,2,7
17,155,2017,2017.0,22.05,4,1,1,332000.0,5.0,3,85396.0,17.0,6.0,5.0,2,2
17,157,2016,2016.0,21.4,4,1,2,509999.99999999994,5.0,3,50000.0,27.0,12.0,13.0,2,2
17,155,2016,2016.0,24.7,4,1,1,325000.0,5.0,3,27136.0,12.0,8.0,4.0,0,2
6,55,2019,2019.0,19.0,4,1,1,644000.0,5.0,3,44591.0,31.0,10.0,14.0,3,2
18,197,2021,2021.0,11.9,4,0,1,8200000.0,9.0,3,6000.0,32.0,15.0,16.0,2,1
17,172,2018,2018.0,20.89,4,1,1,528000.0,5.0,3,20034.0,24.0,10.0,5.0,0,2
9,82,2012,2012.0,17.92,4,1,2,260000.0,5.0,3,50000.0,16.0,6.0,6.0,2,2
13,105,2022,2022.0,16.5,4,1,1,1150000.0,6.0,3,47529.0,28.0,12.0,6.0,0,5
17,157,2017,2017.0,19.56,4,0,1,740000.0,5.0,3,46739.0,27.0,11.0,15.0,0,2
9,86,2012,2012.0,22.32,1,1,2,409999.99999999994,6.0,3,150000.0,26.0,11.0,10.0,2,7
17,162,2019,2019.0,21.63,4,0,1,599000.0,5.0,3,62000.0,21.0,10.0,10.0,2,2
17,186,2021,2021.0,19.01,4,1,1,1125000.0,5.0,3,45000.0,29.0,12.0,18.0,2,5
8,63,2020,2020.0,18.3,4,0,1,1299000.0,6.0,3,36000.0,35.0,12.0,15.0,2,7
8,63,2019,2019.0,17.14,4,1,1,1050000.0,5.0,3,40000.0,28.0,12.0,13.0,2,7
4,39,2020,2020.0,22.5,4,1,1,416000.0,5.0,3,15850.0,15.0,7.0,6.0,0,2
17,180,2017,2017.0,21.21,4,0,1,642000.0,5.0,3,62535.0,33.0,13.0,11.0,2,7
17,183,2018,2018.0,24.3,1,1,1,849000.0,5.0,3,94600.0,22.0,9.0,6.0,0,8
17,180,2013,2013.0,22.41,4,1,2,434000.0,5.0,3,80375.0,24.0,10.0,9.0,2,7
8,61,2012,2012.0,19.4,4,1,3,276000.0,5.0,3,97935.0,16.0,8.0,5.0,0,2
9,90,2019,2020.0,18.6,4,1,1,710000.0,5.0,3,38300.0,26.0,9.0,8.0,0,2
17,157,2017,2017.0,21.4,4,1,1,580000.0,5.0,3,81917.0,24.0,10.0,12.0,3,2
17,157,2016,2016.0,21.4,4,1,1,575000.0,5.0,3,69000.0,24.0,10.0,12.0,0,2
9,77,2016,2016.0,18.9,4,1,2,498000.00000000006,5.0,3,43566.0,19.0,9.0,11.0,0,2
9,90,2015,2015.0,18.6,4,1,2,533000.0,5.0,3,94201.0,21.0,10.0,10.0,2,2
17,157,2017,2017.0,21.4,4,0,1,699000.0,5.0,3,50000.0,27.0,12.0,13.0,2,2
27,273,2019,2019.0,23.84,4,1,1,520000.0,5.0,3,40689.0,24.0,12.0,13.0,3,2
8,59,2018,2018.0,19.5,4,1,1,720000.0,5.0,3,35849.0,27.0,12.0,10.0,0,7
19,122,2021,2021.0,17.41,1,1,1,1800000.0,6.0,3,15833.0,38.0,11.0,23.0,3,8
26,247,2011,2011.0,20.0,1,1,2,380000.0,5.0,3,90000.0,16.0,10.0,11.0,2,7
9,90,2019,2019.0,18.6,4,1,1,749000.0,5.0,3,62000.0,30.0,12.0,12.0,2,2
17,156,2017,2017.0,23.95,4,1,3,330000.0,5.0,3,40000.0,19.0,9.0,6.0,2,2
27,264,2021,2021.0,14.08,1,0,1,2195000.0,6.0,3,20000.0,25.0,15.0,17.0,0,8
27,274,2022,2022.0,20.09,4,1,1,700000.0,5.0,3,10000.0,23.0,10.0,13.0,2,2
9,90,2016,2016.0,18.6,4,1,1,645000.0,5.0,3,69552.0,21.0,10.0,10.0,2,2
25,238,2018,2018.0,24.04,4,0,1,391000.0,5.0,3,97610.0,21.0,9.0,7.0,2,2
8,63,2012,2012.0,16.8,4,0,2,509000.0,5.0,3,74914.0,18.0,7.0,9.0,2,7
27,256,2022,2022.0,14.6,1,0,1,2275000.0,6.0,3,41000.0,26.0,15.0,17.0,2,8
9,90,2015,2015.0,18.6,4,1,2,516000.0,5.0,3,101887.0,21.0,10.0,10.0,0,2
17,184,2012,2012.0,18.9,4,1,2,312000.0,5.0,3,42217.0,11.0,5.0,4.0,0,2
12,101,2019,2019.0,16.0,4,0,1,1975000.0,7.0,3,63000.0,23.0,12.0,15.0,2,8
17,160,2016,2017.0,26.68,4,0,2,434000.0,5.0,3,80315.0,23.0,8.0,6.0,2,2
17,184,2013,2013.0,18.9,4,1,1,375000.0,5.0,3,55000.0,11.0,5.0,4.0,2,2
4,37,2019,2019.0,19.83,4,1,1,432000.0,5.0,3,64447.0,24.0,8.0,8.0,2,2
9,78,2019,2019.0,20.7,4,0,1,688000.0,5.0,3,76947.0,24.0,11.0,13.0,2,2
4,39,2018,2018.0,22.7,4,1,1,350000.0,5.0,3,23110.0,15.0,7.0,6.0,2,2
9,77,2018,2019.0,18.9,4,1,2,496000.0,5.0,3,40235.0,24.0,9.0,13.0,2,2
17,179,2017,2017.0,22.0,4,1,1,630000.0,5.0,3,48992.0,26.0,10.0,5.0,2,2
9,77,2019,2019.0,18.9,4,0,1,685000.0,4.0,3,21000.0,23.0,8.0,7.0,2,2
3,36,2021,2021.0,18.6,1,0,1,3200000.0,8.0,3,30465.0,34.0,12.0,23.0,0,8
17,160,2022,2022.0,35.6,0,1,1,630000.0,5.0,3,50000.0,23.0,7.0,6.0,2,2
8,67,2015,2015.0,17.3,4,1,2,550000.0,5.0,3,90000.0,22.0,11.0,9.0,2,5
8,67,2014,2014.0,24.2,1,1,1,520000.0,5.0,3,136083.0,18.0,11.0,6.0,0,5
8,63,2007,2007.0,17.7,4,1,2,250000.0,5.0,3,90000.0,13.0,9.0,6.0,2,7
17,183,2019,2019.0,24.3,1,1,1,1000000.0,5.0,3,100000.0,27.0,11.0,15.0,2,8
17,172,2018,2018.0,20.89,4,1,2,496000.0,5.0,3,39817.0,24.0,10.0,5.0,3,2
17,163,2017,2018.0,28.09,1,1,1,788000.0,5.0,3,54063.0,25.0,11.0,10.0,2,7
9,92,2021,2021.0,20.0,4,1,1,994999.9999999999,7.0,3,37000.0,29.0,12.0,14.0,0,2
9,77,2013,2014.0,18.9,4,1,1,416000.0,5.0,3,67372.0,17.0,9.0,9.0,2,2
17,155,2019,2019.0,24.7,4,1,1,344000.0,5.0,3,76685.0,14.0,7.0,4.0,2,2
17,179,2014,2014.0,22.9,1,1,1,450000.0,5.0,3,115595.0,15.0,9.0,8.0,0,2
29,300,2019,2019.0,17.74,4,1,2,523000.00000000006,5.0,3,89956.0,22.0,11.0,11.0,2,2
17,180,2011,2011.0,19.3,1,1,2,340000.0,5.0,3,120000.0,14.0,8.0,6.0,2,7
9,77,2019,2019.0,18.9,4,1,1,520000.0,5.0,3,87189.0,24.0,9.0,13.0,2,2
17,179,2019,2019.0,22.38,4,1,1,628000.0,5.0,3,42662.0,26.0,7.0,7.0,0,2
17,179,2014,2014.0,25.2,1,1,1,525000.0,5.0,3,69000.0,21.0,10.0,9.0,2,2
9,81,2019,2019.0,20.3,4,0,1,513999.99999999994,5.0,3,63002.0,23.0,8.0,9.0,2,2
29,299,2018,2018.0,17.42,1,0,1,1700000.0,6.0,3,120000.0,39.0,15.0,14.0,2,7
9,86,2008,2008.0,13.9,4,1,1,290000.0,5.0,3,108000.0,14.0,9.0,7.0,2,7
16,135,2020,2020.0,17.3,1,1,2,950000.0,6.0,3,110000.0,22.0,9.0,5.0,2,5
9,86,2018,2018.0,17.0,4,1,2,900000.0,6.0,3,40022.0,32.0,13.0,10.0,1,7
17,157,2019,2019.0,27.39,1,1,1,750000.0,5.0,3,81000.0,25.0,10.0,13.0,2,2
27,262,2011,2011.0,21.12,1,1,1,300000.0,5.0,3,70000.0,15.0,7.0,7.0,2,7
16,142,2019,2019.0,18.49,1,1,1,980000.0000000001,5.0,3,46000.0,22.0,10.0,9.0,2,8
17,179,2018,2018.0,22.56,4,0,1,675000.0,5.0,3,45911.0,26.0,9.0,12.0,2,2
8,63,2016,2016.0,17.8,4,1,1,616000.0,5.0,3,87335.0,22.0,12.0,7.0,0,7
17,171,2004,2004.0,11.96,4,1,3,550000.0,5.0,3,15600.0,6.0,2.0,4.0,2,8
6,50,2018,2018.0,17.0,4,1,2,814000.0,5.0,3,41108.0,27.0,12.0,12.0,0,8
17,157,2019,2019.0,21.4,4,1,1,750000.0,5.0,3,35545.0,27.0,12.0,13.0,2,2
9,87,2017,2017.0,24.4,1,1,1,450000.0,5.0,3,120000.0,19.0,10.0,10.0,2,7
9,77,2016,2016.0,18.9,4,1,1,498000.00000000006,5.0,3,54631.0,19.0,9.0,11.0,0,2
17,163,2015,2015.0,26.21,1,1,1,650000.0,5.0,3,107000.0,21.0,11.0,9.0,2,7
9,77,2019,2020.0,18.9,4,1,2,527000.0,5.0,3,38471.0,23.0,8.0,8.0,2,2
17,184,2015,2015.0,20.51,4,1,2,329000.0,5.0,3,72393.0,17.0,10.0,11.0,0,2
6,54,2015,2015.0,15.6,4,1,1,350000.0,5.0,3,58000.0,14.0,7.0,5.0,2,2
9,81,2018,2019.0,20.3,4,1,1,541000.0,5.0,3,20266.0,22.0,8.0,9.0,0,2
9,90,2012,2012.0,21.9,1,1,3,340000.0,6.0,3,120000.0,15.0,9.0,8.0,2,2
9,82,2008,2008.0,17.92,4,1,2,185000.0,5.0,3,90000.0,16.0,6.0,6.0,2,2
9,73,2017,2017.0,19.67,1,1,1,1125000.0,6.0,3,84910.0,24.0,11.0,16.0,2,8
8,63,2020,2020.0,17.4,4,1,1,1000000.0,5.0,3,70000.0,24.0,10.0,12.0,2,7
16,134,2018,2018.0,25.32,1,1,2,450000.0,5.0,3,120000.0,22.0,11.0,5.0,2,2
9,87,2016,2016.0,24.4,1,1,2,445000.0,5.0,3,120000.0,17.0,9.0,8.0,2,7
9,73,2018,2018.0,19.67,1,1,1,1195000.0,6.0,3,109000.0,28.0,11.0,16.0,0,8
17,160,2016,2017.0,23.1,4,1,1,440000.00000000006,5.0,3,44000.0,19.0,7.0,5.0,2,2
17,162,2019,2019.0,21.63,4,1,1,503000.0,5.0,3,44363.0,21.0,9.0,11.0,3,2
17,180,2018,2018.0,21.21,4,0,1,702000.0,5.0,3,39461.0,29.0,12.0,8.0,0,7
18,200,2012,2012.0,10.0,1,0,2,1175000.0,5.0,3,120000.0,26.0,12.0,16.0,2,7
17,157,2018,2018.0,21.4,4,1,1,690000.0,5.0,3,59126.0,27.0,12.0,13.0,0,2
9,77,2018,2018.0,18.9,4,1,1,520000.0,5.0,3,65331.0,24.0,11.0,14.0,2,2
17,157,2017,2017.0,21.1,4,1,1,699000.0,5.0,3,45000.0,27.0,12.0,13.0,2,2
17,179,2013,2013.0,22.38,4,1,2,436000.00000000006,5.0,3,41378.0,26.0,7.0,7.0,2,2
27,262,2013,2013.0,21.02,1,1,1,250000.0,5.0,3,120000.0,21.0,11.0,8.0,2,7
8,63,2014,2014.0,17.4,4,1,1,501999.99999999994,5.0,3,124781.0,23.0,10.0,8.0,0,7
17,179,2016,2016.0,22.38,4,1,1,509999.99999999994,5.0,3,63313.0,26.0,7.0,7.0,2,2
17,157,2016,2017.0,27.39,1,1,1,660000.0,5.0,3,62535.0,25.0,10.0,13.0,2,2
17,157,2017,2017.0,21.4,4,1,1,599000.0,5.0,3,89581.0,28.0,12.0,13.0,2,2
6,53,2011,2011.0,19.68,1,1,2,250000.0,5.0,3,120000.0,14.0,9.0,5.0,2,7
11,98,2017,2017.0,13.6,1,0,1,3400000.0,8.0,3,78866.0,34.0,14.0,10.0,2,7
29,298,2014,2014.0,16.96,1,0,2,750000.0,6.0,3,120000.0,27.0,13.0,13.0,2,7
16,147,2018,2018.0,15.1,1,1,1,1595000.0,6.0,3,58000.0,26.0,11.0,16.0,2,8
17,184,2012,2013.0,21.79,4,1,1,310000.0,5.0,3,90000.0,20.0,7.0,4.0,2,2
17,157,2017,2017.0,21.1,4,1,1,675000.0,5.0,3,59000.0,27.0,12.0,13.0,3,2
11,100,2013,2014.0,10.5,1,0,1,3500000.0,6.0,3,66000.0,27.0,12.0,19.0,2,7
18,210,2011,2011.0,15.26,1,0,3,1200000.0,7.0,3,100000.0,28.0,12.0,15.0,2,8
17,176,2019,2019.0,21.7,4,1,1,392000.0,5.0,3,99003.0,21.0,6.0,5.0,0,2
17,176,2019,2020.0,21.7,4,1,1,401000.0,5.0,3,76003.0,21.0,6.0,5.0,2,2
0,9,2017,2017.0,14.16,1,0,1,4200000.0,7.0,3,70000.0,29.0,12.0,17.0,2,8
17,157,2017,2017.0,21.4,4,1,3,581000.0,5.0,3,101863.0,27.0,12.0,13.0,2,2
29,305,2018,2018.0,22.15,1,0,1,909000.0,7.0,3,107344.0,25.0,12.0,13.0,0,7
18,210,2011,2011.0,15.26,1,0,3,2400000.0,7.0,3,100000.0,28.0,12.0,15.0,2,8
9,77,2018,2018.0,18.9,4,1,1,543000.0,5.0,3,56129.0,24.0,11.0,14.0,2,2
17,165,2019,2019.0,24.52,1,1,1,1100000.0,5.0,3,70599.0,26.0,11.0,12.0,0,5
8,59,2018,2018.0,23.8,1,0,1,743000.0,5.0,3,97208.0,27.0,12.0,10.0,0,7
26,249,2020,2020.0,18.97,4,1,2,997000.0000000001,6.0,3,53509.0,25.0,12.0,17.0,2,7
12,101,2017,2017.0,17.1,1,1,1,1599000.0,6.0,3,52000.0,22.0,11.0,12.0,2,8
9,90,2021,2021.0,21.0,4,1,1,811000.0,5.0,3,97621.0,33.0,10.0,12.0,2,2
9,89,2009,2009.0,19.81,4,1,1,250000.0,5.0,3,113000.0,11.0,7.0,3.0,2,2
28,289,2008,2008.0,12.8,1,1,1,650000.0,5.0,3,152000.0,11.0,9.0,6.0,2,5
17,178,2018,2018.0,25.1,1,1,1,975000.0,5.0,3,78000.0,28.0,11.0,14.0,2,8
0,3,2011,2011.0,16.55,1,0,1,1199000.0,7.0,3,93000.0,28.0,12.0,13.0,2,7
18,211,2001,2001.0,13.0,4,1,1,999000.0,7.0,3,48000.0,26.0,12.0,14.0,2,7
2,30,2013,2013.0,18.2,1,1,1,525000.0,5.0,3,55000.0,19.0,12.0,12.0,2,5
17,180,2012,2012.0,19.3,1,1,1,420000.0,5.0,3,131852.0,14.0,8.0,6.0,2,7
17,179,2021,2021.0,21.21,4,1,1,600000.0,5.0,3,20000.0,28.0,10.0,6.0,2,2
25,236,2019,2019.0,19.6,1,1,1,996000.0000000001,6.0,3,44416.0,25.0,13.0,11.0,2,8
8,61,2012,2012.0,19.4,4,1,3,311000.0,5.0,3,69408.0,16.0,8.0,5.0,0,2
29,302,2022,2022.0,20.08,4,1,1,1700000.0,6.0,3,10000.0,32.0,12.0,23.0,2,8
17,157,2016,2016.0,21.4,4,1,2,572000.0,5.0,3,78911.0,27.0,12.0,13.0,0,2
4,37,2017,2018.0,19.02,4,1,1,307000.0,5.0,3,85298.0,25.0,8.0,7.0,3,2
8,63,2014,2014.0,17.4,4,1,1,454000.0,5.0,3,60529.0,21.0,9.0,5.0,2,7
26,249,2017,2017.0,21.13,1,1,2,775000.0,5.0,3,115276.0,29.0,13.0,13.0,0,7
17,183,2019,2019.0,24.3,1,0,1,850000.0,5.0,3,60000.0,25.0,9.0,8.0,2,8
25,236,2020,2021.0,16.42,4,1,1,907000.0,5.0,3,30241.0,22.0,8.0,5.0,2,8
9,81,2019,2020.0,20.3,4,1,1,509000.0,5.0,3,24197.0,22.0,8.0,9.0,0,2
18,204,2022,2022.0,12.33,4,0,1,4800000.0,7.0,3,20000.0,37.0,15.0,22.0,2,8
9,92,2021,2021.0,20.0,4,1,1,940000.0,7.0,3,44981.0,29.0,12.0,15.0,2,2
22,226,2011,2011.0,23.08,1,1,2,227000.0,5.0,3,85497.0,11.0,8.0,9.0,0,2
0,9,2022,2022.0,13.47,4,0,1,6200000.0,5.0,3,20000.0,6.0,4.0,19.0,2,8
17,157,2019,2019.0,21.4,4,1,1,650000.0,5.0,3,30000.0,24.0,10.0,12.0,2,2
17,179,2017,2017.0,28.4,1,1,1,580000.0,5.0,3,80000.0,24.0,10.0,6.0,2,2
8,61,2017,2017.0,16.5,4,0,1,595000.0,5.0,3,41000.0,21.0,10.0,11.0,2,2
9,73,2017,2017.0,17.01,1,0,1,1100000.0,6.0,3,73000.0,24.0,11.0,16.0,2,8
17,180,2022,2022.0,22.41,4,1,1,770000.0,5.0,3,40000.0,25.0,10.0,9.0,2,7
17,179,2018,2018.0,22.0,4,1,1,695000.0,5.0,3,27000.0,26.0,12.0,10.0,0,2
27,273,2018,2019.0,23.84,4,1,3,496000.0,5.0,3,57380.0,24.0,12.0,13.0,0,2
9,75,2018,2018.0,18.23,1,0,1,1261000.0,6.0,3,81334.0,32.0,12.0,11.0,2,7
17,180,2022,2022.0,31.12,0,1,1,875000.0,5.0,3,70000.0,25.0,10.0,9.0,2,7
27,265,2021,2021.0,23.22,1,1,1,927999.9999999999,6.0,3,32483.0,22.0,10.0,8.0,2,8
17,183,2016,2016.0,24.3,1,1,2,803999.9999999999,5.0,3,71220.0,25.0,11.0,12.0,2,8
13,108,2021,2021.0,18.2,4,1,1,1100000.0,6.0,3,17459.0,30.0,12.0,16.0,1,8
17,159,2023,2023.0,17.38,4,1,1,1275000.0,5.0,3,6517.0,25.0,11.0,18.0,0,8
9,73,2018,2018.0,22.1,1,1,1,950000.0,6.0,3,70427.0,28.0,10.0,6.0,0,8
17,156,2018,2018.0,23.95,4,0,1,400000.0,5.0,3,52306.0,17.0,8.0,5.0,0,2
29,305,2015,2015.0,21.21,1,0,1,550000.0,7.0,3,111670.0,20.0,12.0,8.0,0,7
17,184,2019,2019.0,21.79,4,1,1,475000.0,5.0,3,40000.0,25.0,9.0,5.0,2,2
9,91,2017,2017.0,21.19,1,1,1,720000.0,6.0,3,67000.0,24.0,11.0,14.0,2,2
1,17,2018,2018.0,20.37,1,0,1,4050000.0,8.0,3,77000.0,37.0,15.0,20.0,2,7
1,23,2016,2016.0,15.97,1,0,1,3875000.0,8.0,3,71000.0,33.0,15.0,18.0,2,8
8,63,2012,2012.0,16.8,4,1,3,417000.0,5.0,3,88471.0,17.0,6.0,7.0,2,7
9,77,2018,2019.0,24.0,1,1,1,532000.0,5.0,3,88479.0,24.0,9.0,12.0,2,2
17,186,2020,2020.0,19.01,4,1,1,1150000.0,5.0,3,39000.0,29.0,12.0,18.0,2,5
29,305,2018,2018.0,22.15,1,0,1,944000.0,7.0,3,50003.0,25.0,12.0,13.0,0,7
9,77,2017,2017.0,18.9,4,1,1,501000.0,5.0,3,82163.0,24.0,9.0,13.0,0,2
17,157,2022,2022.0,22.35,4,1,1,850000.0,5.0,3,40000.0,30.0,11.0,15.0,2,2
17,179,2016,2016.0,22.38,4,1,1,472000.0,5.0,3,108560.0,26.0,7.0,7.0,2,2
16,147,2014,2014.0,15.1,1,1,1,860000.0,6.0,3,70000.0,22.0,11.0,12.0,2,8
4,39,2021,2021.0,21.7,4,1,1,469000.00000000006,5.0,3,28292.0,21.0,9.0,9.0,2,2
17,155,2017,2018.0,24.7,4,1,1,289000.0,5.0,3,117467.0,12.0,8.0,4.0,0,2
17,157,2019,2019.0,21.4,4,1,1,690000.0,5.0,3,65000.0,27.0,12.0,13.0,2,2
9,89,2012,2013.0,20.36,4,1,1,321000.0,5.0,3,60541.0,11.0,8.0,5.0,2,2
6,50,2015,2015.0,18.88,4,1,1,575000.0,5.0,3,60000.0,19.0,13.0,12.0,2,8
8,63,2019,2019.0,17.4,4,1,1,890000.0,5.0,3,76355.0,28.0,11.0,11.0,2,7
17,176,2021,2021.0,21.7,4,0,1,525000.0,5.0,3,60000.0,19.0,6.0,5.0,2,2
22,229,2019,2019.0,19.87,1,1,1,900000.0,5.0,3,50000.0,26.0,10.0,13.0,2,8
19,122,2019,2020.0,17.41,1,1,1,1650000.0,6.0,3,96000.0,38.0,11.0,23.0,2,8
