oem,model,modelYear,Registration Year,Mileage,Fuel Type,Transmission,ownerNo,price,Gear Box,city,km,Safety,Interior,Exterior,Insurance Validity,bt
8,49,2019,2019.0,18.27,3,1,1,900000.0,6.0,3,72253.0,5.531914893617022,5.882352941176471,4.230769230769231,1,4
2,6,2012,2012.0,18.6,3,1,1,295000.0,5.0,3,46000.0,1.702127659574468,3.5294117647058827,0.7692307692307694,2,0
21,125,2022,2022.0,16.35,1,1,1,1965000.0,6.0,3,24648.0,5.1063829787234045,7.647058823529413,5.0,2,4
13,93,2013,2013.0,20.51,3,1,1,306000.0,5.0,3,61201.0,2.7659574468085104,3.5294117647058827,1.9230769230769236,0,0
21,125,2021,2021.0,16.35,1,1,1,2015000.0,6.0,3,23000.0,5.1063829787234045,7.647058823529413,5.0,2,4
13,93,2016,2016.0,20.51,3,1,2,366000.0,5.0,3,46563.0,3.404255319148936,5.294117647058824,3.8461538461538463,2,0
8,54,2016,2016.0,18.6,3,1,1,645000.0,5.0,3,41085.0,4.893617021276596,5.882352941176471,4.230769230769231,2,0
6,25,2010,2010.0,20.0,1,1,1,299000.0,5.0,3,90000.0,3.191489361702128,4.11764705882353,2.6923076923076925,2,0
8,54,2013,2013.0,18.5,3,1,1,423000.00000000006,5.0,3,50260.0,2.978723404255319,4.705882352941177,2.6923076923076925,0,0
6,25,2010,2010.0,15.6,3,1,1,295000.0,5.0,3,55000.0,2.5531914893617023,4.11764705882353,1.9230769230769236,2,0
13,77,2014,2014.0,25.24,3,1,2,328000.0,5.0,3,107913.0,4.893617021276596,4.705882352941177,3.4615384615384617,2,0
13,89,2017,2017.0,22.38,3,1,1,565000.0,5.0,3,52858.0,5.319148936170214,3.5294117647058827,2.307692307692308,0,0
19,112,2016,2020.0,23.01,3,1,2,299000.0,5.0,3,41832.0,4.255319148936171,4.705882352941177,2.307692307692308,0,0
4,11,2014,2014.0,20.63,3,1,1,299000.0,5.0,3,61000.0,2.978723404255319,4.11764705882353,1.5384615384615383,2,0
20,117,2012,2012.0,17.0,1,0,1,490000.00000000006,6.0,3,136700.0,5.1063829787234045,6.470588235294118,4.230769230769231,0,3
13,85,2011,2011.0,18.5,3,1,1,340000.0,5.0,3,44000.0,3.191489361702128,4.705882352941177,2.307692307692308,2,0
23,151,2022,2022.0,18.41,3,0,1,1650000.0,6.0,3,10000.0,6.595744680851064,5.882352941176471,6.923076923076923,2,4
18,104,2021,2021.0,18.75,3,1,1,750000.0,5.0,3,50000.0,5.957446808510639,5.294117647058824,5.0,2,4
13,89,2014,2014.0,22.38,3,1,1,466000.0,5.0,3,52507.0,5.319148936170214,3.5294117647058827,2.307692307692308,0,0
23,146,2019,2020.0,19.44,3,1,1,587000.0,5.0,3,47495.0,3.404255319148936,5.294117647058824,2.6923076923076925,2,3
4,12,2017,2017.0,22.7,3,1,2,220000.00000000003,5.0,3,50000.0,3.617021276595745,2.941176470588235,1.9230769230769236,2,0
13,89,2019,2019.0,22.56,3,0,1,677000.0,5.0,3,89899.0,5.531914893617022,4.705882352941177,5.0,2,0
19,112,2017,2017.0,23.01,3,1,2,334000.0,5.0,3,39992.0,4.255319148936171,4.705882352941177,2.307692307692308,2,0
13,93,2009,2009.0,17.3,2,1,2,150000.0,5.0,3,80000.0,1.702127659574468,3.5294117647058827,1.153846153846154,2,0
13,93,2013,2014.0,18.9,3,1,1,315000.0,5.0,3,89791.0,3.191489361702128,4.11764705882353,3.4615384615384617,2,0
8,43,2015,2015.0,18.9,3,1,2,389000.0,5.0,3,114071.0,3.404255319148936,4.705882352941177,3.076923076923077,0,0
13,93,2015,2015.0,20.51,3,1,2,347000.0,5.0,3,66445.0,3.404255319148936,5.294117647058824,3.8461538461538463,0,0
23,151,2021,2021.0,18.41,3,0,1,1450000.0,6.0,3,30000.0,6.595744680851064,5.882352941176471,6.923076923076923,2,4
7,35,2018,2018.0,25.5,1,1,1,800000.0,6.0,3,96615.0,5.74468085106383,6.470588235294118,5.769230769230769,2,4
10,59,2020,2020.0,20.8,1,1,1,1550000.0,6.0,3,60000.0,6.170212765957447,7.058823529411765,6.923076923076923,2,4
13,90,2016,2016.0,23.4,1,1,2,350000.0,5.0,3,120000.0,2.7659574468085104,4.11764705882353,1.5384615384615383,2,3
8,51,2016,2016.0,24.4,1,1,2,320000.0,5.0,3,90000.0,3.404255319148936,4.705882352941177,2.6923076923076925,2,3
9,57,2021,2021.0,16.3,1,1,1,3000000.0,6.0,3,24001.0,5.1063829787234045,6.470588235294118,5.769230769230769,2,4
13,89,2011,2011.0,18.6,3,1,1,345000.0,5.0,3,76000.0,2.978723404255319,4.705882352941177,2.6923076923076925,2,0
8,44,2022,2022.0,20.7,3,1,1,750000.0,5.0,3,30000.0,4.893617021276596,5.882352941176471,4.230769230769231,2,0
9,57,2021,2021.0,16.3,1,1,1,3000000.0,6.0,3,37821.0,5.1063829787234045,6.470588235294118,5.769230769230769,2,4
15,63,2019,2019.0,13.96,3,0,1,1698999.9999999998,6.0,3,42000.0,7.872340425531916,5.882352941176471,8.461538461538462,2,4
13,89,2016,2016.0,22.38,3,1,2,489000.0,5.0,3,64685.0,5.319148936170214,3.5294117647058827,2.307692307692308,2,0
13,93,2015,2015.0,20.51,3,1,2,331000.0,5.0,3,71003.0,3.404255319148936,5.294117647058824,3.8461538461538463,0,0
13,95,2021,2021.0,19.01,3,1,1,1200000.0,5.0,3,10000.0,5.957446808510639,6.470588235294118,6.538461538461538,2,2
8,54,2013,2013.0,21.9,1,1,1,401000.0,6.0,3,122617.0,3.8297872340425534,5.882352941176471,3.4615384615384617,0,0
8,53,2015,2016.0,19.81,3,1,1,347000.0,5.0,3,93593.0,3.404255319148936,4.705882352941177,1.9230769230769236,2,0
8,54,2012,2012.0,17.0,3,1,2,410000.0,5.0,3,76000.0,3.404255319148936,6.470588235294118,3.076923076923077,2,0
8,54,2020,2020.0,18.6,3,1,1,764000.0,5.0,3,51216.0,5.74468085106383,5.882352941176471,3.8461538461538463,2,0
8,39,2021,2021.0,15.29,3,1,1,1400000.0,6.0,3,36714.0,6.170212765957447,6.470588235294118,6.538461538461538,0,4
21,123,2021,2021.0,23.64,1,1,1,831000.0,5.0,3,61626.0,5.531914893617022,6.470588235294118,5.384615384615384,2,0
13,74,2016,2016.0,21.4,3,1,2,535000.0,5.0,3,47741.0,4.468085106382979,4.705882352941177,1.5384615384615383,0,0
8,43,2014,2014.0,18.9,3,1,1,465000.00000000006,5.0,3,63000.0,3.404255319148936,5.882352941176471,5.0,2,0
19,112,2020,2020.0,21.74,3,1,1,415000.00000000006,5.0,3,60894.0,4.468085106382979,3.5294117647058827,2.6923076923076925,3,0
7,30,2008,2008.0,16.9,3,1,2,230000.0,5.0,3,70000.0,2.978723404255319,5.882352941176471,2.6923076923076925,2,3
8,53,2012,2012.0,19.81,3,1,1,320000.0,5.0,3,51000.0,3.404255319148936,4.705882352941177,1.9230769230769236,2,0
21,133,2016,2016.0,23.84,3,1,1,400000.0,5.0,3,110000.0,4.893617021276596,6.470588235294118,4.615384615384615,2,0
8,49,2022,2022.0,18.15,3,1,1,1200000.0,5.0,3,10000.0,6.170212765957447,6.470588235294118,5.769230769230769,2,4
13,79,2018,2018.0,26.82,1,1,1,850000.0,5.0,3,66000.0,5.531914893617022,6.470588235294118,3.8461538461538463,0,3
8,39,2018,2018.0,17.01,1,0,1,1225000.0,6.0,3,70000.0,4.893617021276596,5.294117647058824,3.8461538461538463,2,4
13,74,2020,2021.0,21.01,3,1,1,749000.0,5.0,3,15700.0,5.531914893617022,5.294117647058824,5.0,3,0
8,39,2018,2018.0,13.0,3,1,1,1001000.0,6.0,3,81764.0,4.893617021276596,5.882352941176471,5.769230769230769,2,4
8,50,2018,2018.0,19.1,3,1,1,781000.0,6.0,3,95933.0,6.382978723404256,5.882352941176471,3.076923076923077,2,3
9,57,2019,2019.0,16.0,3,1,1,1650000.0,6.0,3,23000.0,4.255319148936171,6.470588235294118,4.230769230769231,2,4
7,33,2015,2015.0,18.7,3,1,2,426000.0,5.0,3,85589.0,4.680851063829787,5.294117647058824,2.6923076923076925,2,0
8,54,2017,2017.0,18.6,3,1,2,616000.0,5.0,3,72793.0,5.319148936170214,5.882352941176471,3.8461538461538463,0,0
8,50,2013,2013.0,22.32,1,0,1,490000.00000000006,4.0,3,92000.0,5.1063829787234045,5.882352941176471,3.4615384615384617,2,3
13,89,2014,2014.0,22.38,3,1,2,428000.0,5.0,3,95255.0,5.319148936170214,3.5294117647058827,2.307692307692308,2,0
13,74,2018,2018.0,21.4,3,0,1,670000.0,5.0,3,89242.0,5.74468085106383,6.470588235294118,4.615384615384615,3,0
7,28,2012,2012.0,19.4,3,1,1,337000.0,5.0,3,40503.0,3.191489361702128,4.11764705882353,1.5384615384615383,0,0
8,50,2022,2022.0,25.0,1,1,1,1350000.0,6.0,3,20000.0,4.680851063829787,4.705882352941177,2.307692307692308,2,3
7,27,2018,2019.0,19.5,3,1,1,611000.0,5.0,3,96863.0,5.531914893617022,6.470588235294118,3.4615384615384617,2,3
7,35,2021,2021.0,16.5,3,1,1,975000.0,5.0,3,30300.0,4.468085106382979,5.882352941176471,7.3076923076923075,2,4
7,30,2017,2017.0,17.8,3,1,2,825000.0,5.0,3,40000.0,4.680851063829787,6.470588235294118,3.4615384615384617,2,3
7,27,2014,2014.0,25.8,1,1,1,400000.0,5.0,3,120000.0,3.191489361702128,4.705882352941177,1.153846153846154,2,3
13,89,2020,2020.0,21.21,3,1,1,650000.0,5.0,3,90000.0,5.957446808510639,6.470588235294118,3.8461538461538463,2,0
13,93,2009,2009.0,17.3,2,1,1,225000.0,5.0,3,100000.0,1.4893617021276595,3.5294117647058827,1.153846153846154,2,0
8,43,2014,2014.0,18.9,3,1,2,400000.0,5.0,3,73000.0,4.255319148936171,5.294117647058824,4.230769230769231,0,0
7,31,2022,2022.0,26.5,3,0,1,2250000.0,5.0,3,30000.0,6.808510638297872,7.647058823529413,5.769230769230769,2,3
13,90,2018,2018.0,21.21,3,0,1,707000.0,5.0,3,32152.0,5.957446808510639,6.470588235294118,2.6923076923076925,3,3
13,89,2015,2015.0,25.2,1,1,1,576000.0,5.0,3,58241.0,4.255319148936171,5.294117647058824,3.076923076923077,0,0
7,30,2013,2013.0,16.8,3,1,2,456000.0,5.0,3,94141.0,3.404255319148936,2.941176470588235,1.9230769230769236,0,3
13,90,2017,2018.0,21.21,3,0,1,685000.0,5.0,3,59411.0,6.170212765957447,7.058823529411765,3.8461538461538463,3,3
23,148,2016,2017.0,14.69,3,1,1,1205000.0,6.0,3,17105.0,5.531914893617022,7.058823529411765,4.615384615384615,2,3
13,79,2018,2018.0,28.09,1,1,2,975000.0,5.0,3,37100.0,5.1063829787234045,6.470588235294118,3.8461538461538463,2,3
8,53,2012,2012.0,20.36,3,1,2,289000.0,5.0,3,103211.0,1.9148936170212765,3.5294117647058827,0.7692307692307694,2,0
13,93,2012,2013.0,18.9,3,1,2,290000.0,5.0,3,113543.0,3.191489361702128,4.11764705882353,3.4615384615384617,2,0
13,90,2012,2012.0,19.3,1,1,1,407000.0,5.0,3,99334.0,2.7659574468085104,4.11764705882353,1.9230769230769236,2,3
8,39,2017,2018.0,17.01,1,0,2,1195000.0,6.0,3,68000.0,4.893617021276596,5.882352941176471,5.769230769230769,0,4
7,27,2014,2014.0,18.0,3,1,2,390000.0,5.0,3,100000.0,2.7659574468085104,4.705882352941177,1.153846153846154,2,3
8,46,2008,2008.0,17.92,3,1,1,225000.0,5.0,3,54000.0,1.9148936170212765,1.7647058823529411,0.0,2,0
13,91,2019,2019.0,19.95,1,1,2,650000.0,5.0,3,110000.0,4.680851063829787,5.294117647058824,3.076923076923077,2,3
5,16,2010,2010.0,16.0,3,1,2,250000.0,6.0,3,110000.0,3.191489361702128,5.882352941176471,4.230769230769231,2,3
8,50,2011,2011.0,17.43,3,1,1,475000.0,5.0,3,76000.0,3.191489361702128,4.705882352941177,1.5384615384615383,2,3
13,74,2017,2018.0,21.4,3,1,1,559000.0,5.0,3,71974.0,4.893617021276596,5.294117647058824,4.230769230769231,2,0
13,92,2016,2016.0,24.3,1,1,1,789000.0,5.0,3,105562.0,5.1063829787234045,5.882352941176471,4.230769230769231,2,4
13,76,2023,2023.0,19.89,3,1,1,1297000.0,5.0,3,1330.0,5.531914893617022,5.882352941176471,6.538461538461538,2,4
7,27,2021,2021.0,18.6,3,1,2,750000.0,5.0,3,30973.0,4.893617021276596,5.294117647058824,3.4615384615384617,2,3
8,53,2011,2011.0,16.95,3,0,2,330000.0,4.0,3,100000.0,2.5531914893617023,4.705882352941177,2.6923076923076925,2,0
8,54,2018,2019.0,18.6,3,1,1,691000.0,5.0,3,9351.0,4.893617021276596,5.294117647058824,3.4615384615384617,2,0
18,108,2017,2017.0,13.24,3,1,1,775000.0,5.0,3,46000.0,4.255319148936171,4.705882352941177,4.230769230769231,2,4
13,72,2013,2013.0,22.05,3,1,2,214000.0,5.0,3,56133.0,2.5531914893617023,2.941176470588235,1.153846153846154,2,0
13,73,2013,2013.0,24.39,3,1,1,232000.0,5.0,3,92370.0,4.042553191489362,2.941176470588235,1.5384615384615383,0,0
13,73,2014,2014.0,24.39,3,1,1,281000.0,5.0,3,38313.0,4.042553191489362,2.941176470588235,1.5384615384615383,2,0
21,136,2019,2019.0,22.95,1,1,1,600000.0,5.0,3,110000.0,3.191489361702128,4.705882352941177,0.7692307692307694,2,3
13,79,2021,2021.0,20.65,3,1,1,950000.0,5.0,3,10000.0,4.468085106382979,4.11764705882353,3.4615384615384617,2,3
8,50,2015,2015.0,17.01,3,1,2,600000.0,5.0,3,80000.0,5.1063829787234045,5.882352941176471,3.076923076923077,2,3
18,108,2014,2014.0,19.01,1,1,3,500000.0,6.0,3,120000.0,4.468085106382979,7.058823529411765,4.230769230769231,2,4
23,153,2015,2015.0,20.34,1,1,2,555000.0,5.0,3,90000.0,4.042553191489362,6.470588235294118,2.6923076923076925,2,3
23,153,2012,2013.0,20.54,1,1,2,449000.0,5.0,3,87000.0,2.127659574468085,5.882352941176471,2.6923076923076925,2,3
13,74,2018,2018.0,21.4,3,1,2,640000.0,5.0,3,70000.0,5.531914893617022,6.470588235294118,4.615384615384615,2,0
13,73,2014,2014.0,24.39,3,1,2,263000.0,5.0,3,53179.0,4.042553191489362,2.941176470588235,1.5384615384615383,2,0
21,131,2020,2020.0,17.0,3,1,1,939000.0,6.0,3,48902.0,4.680851063829787,6.470588235294118,3.4615384615384617,2,4
8,50,2012,2012.0,22.32,1,0,3,455000.0,4.0,3,90000.0,2.7659574468085104,4.705882352941177,2.6923076923076925,2,3
8,54,2019,2019.0,17.4,3,0,1,777000.0,5.0,3,45025.0,5.957446808510639,6.470588235294118,4.615384615384615,2,0
13,74,2017,2017.0,21.4,3,0,1,701000.0,5.0,3,22356.0,5.74468085106383,6.470588235294118,4.615384615384615,2,0
8,50,2014,2014.0,22.32,1,0,1,625000.0,4.0,3,96000.0,5.1063829787234045,5.882352941176471,3.4615384615384617,2,3
13,77,2019,2020.0,25.24,3,1,2,478000.0,5.0,3,35564.0,4.893617021276596,4.705882352941177,3.4615384615384617,0,0
5,17,2016,2016.0,20.3,1,1,1,465000.00000000006,5.0,3,72632.0,3.8297872340425534,6.470588235294118,3.076923076923077,2,0
22,139,2015,2015.0,16.78,3,1,1,472000.0,5.0,3,57349.0,4.042553191489362,5.294117647058824,2.307692307692308,0,3
7,27,2018,2018.0,25.8,1,1,1,604000.0,5.0,3,31915.0,3.8297872340425534,5.882352941176471,1.5384615384615383,0,3
13,93,2010,2010.0,18.9,3,1,1,273000.0,5.0,3,44094.0,3.191489361702128,4.11764705882353,3.4615384615384617,0,0
8,50,2008,2008.0,16.8,1,1,1,299000.0,5.0,3,75000.0,2.978723404255319,4.705882352941177,1.5384615384615383,2,3
20,117,2009,2009.0,17.0,1,0,1,425000.0,6.0,3,92000.0,4.255319148936171,6.470588235294118,4.230769230769231,2,3
13,86,2020,2020.0,21.7,3,0,1,499000.0,5.0,3,48000.0,3.8297872340425534,2.941176470588235,1.5384615384615383,2,0
7,27,2018,2018.0,27.4,1,1,1,750000.0,5.0,3,33600.0,5.531914893617022,5.882352941176471,2.6923076923076925,0,3
22,145,2018,2018.0,17.8,3,0,2,724000.0,7.0,3,68950.0,5.319148936170214,5.882352941176471,4.615384615384615,0,3
13,93,2012,2012.0,18.9,3,1,1,300000.0,5.0,3,47763.0,3.191489361702128,4.11764705882353,3.4615384615384617,2,0
21,131,2018,2018.0,23.22,1,1,1,810000.0,6.0,3,51897.0,4.468085106382979,5.882352941176471,3.4615384615384617,2,4
7,27,2014,2014.0,18.0,3,1,2,459000.0,5.0,3,40274.0,3.191489361702128,5.882352941176471,1.5384615384615383,2,3
13,89,2016,2016.0,22.38,3,1,1,497000.0,5.0,3,62648.0,5.319148936170214,3.5294117647058827,2.307692307692308,0,0
13,74,2017,2017.0,21.4,3,1,1,577000.0,5.0,3,58448.0,4.893617021276596,5.294117647058824,4.230769230769231,0,0
8,44,2022,2022.0,20.7,3,1,1,670000.0,5.0,3,40000.0,4.680851063829787,5.882352941176471,2.307692307692308,2,0
15,63,2021,2021.0,17.41,1,1,1,1700000.0,6.0,3,20000.0,7.872340425531916,5.882352941176471,8.461538461538462,2,4
21,136,2014,2014.0,20.65,1,1,1,252000.0,5.0,3,99840.0,5.319148936170214,5.294117647058824,3.4615384615384617,1,3
23,150,2012,2012.0,22.07,1,1,2,294000.0,5.0,3,120000.0,3.191489361702128,6.470588235294118,4.230769230769231,2,0
8,50,2023,2023.0,20.0,3,1,1,1900000.0,6.0,3,10000.0,5.531914893617022,5.294117647058824,5.0,2,3
7,27,2018,2018.0,18.1,3,0,1,700000.0,5.0,3,20000.0,3.8297872340425534,5.882352941176471,1.5384615384615383,2,3
7,30,2021,2021.0,18.0,3,0,1,1350000.0,6.0,3,31000.0,5.957446808510639,6.470588235294118,4.615384615384615,2,3
21,133,2018,2019.0,23.84,3,1,2,470000.0,5.0,3,93407.0,4.893617021276596,6.470588235294118,4.615384615384615,0,0
13,89,2011,2011.0,22.38,3,1,2,320000.0,5.0,3,75932.0,3.8297872340425534,2.3529411764705883,1.5384615384615383,0,0
23,150,2015,2015.0,17.21,3,0,1,650000.0,7.0,3,44000.0,4.042553191489362,5.882352941176471,5.0,0,0
8,45,2019,2020.0,20.3,3,0,1,529000.0,5.0,3,62936.0,4.680851063829787,4.11764705882353,3.076923076923077,2,0
8,54,2016,2016.0,18.6,3,1,1,646000.0,5.0,3,40841.0,4.893617021276596,5.882352941176471,4.230769230769231,0,0
13,90,2016,2016.0,26.59,1,1,2,480000.0,5.0,3,150000.0,3.8297872340425534,4.705882352941177,3.4615384615384617,2,3
8,54,2017,2017.0,18.6,3,1,1,607000.0,5.0,3,66561.0,4.255319148936171,5.294117647058824,3.4615384615384617,2,0
21,127,2016,2016.0,25.0,1,1,2,160000.0,5.0,3,114800.0,1.702127659574468,4.11764705882353,1.5384615384615383,2,0
13,77,2016,2017.0,25.24,3,1,1,374000.0,5.0,3,97726.0,4.468085106382979,3.5294117647058827,1.9230769230769236,2,0
6,22,2019,2020.0,17.0,3,1,1,817000.0,5.0,3,81462.0,5.531914893617022,6.470588235294118,4.230769230769231,2,4
21,127,2015,2015.0,25.0,1,1,1,180000.0,5.0,3,120000.0,1.702127659574468,4.11764705882353,1.5384615384615383,2,0
13,89,2019,2019.0,22.56,3,0,1,680000.0,5.0,3,31286.0,5.319148936170214,4.11764705882353,2.307692307692308,2,0
13,74,2022,2022.0,22.35,3,1,1,1000000.0,5.0,3,20000.0,6.595744680851064,6.470588235294118,6.538461538461538,2,0
13,74,2022,2022.0,22.35,3,1,1,1000000.0,5.0,3,20000.0,6.595744680851064,6.470588235294118,6.538461538461538,2,0
8,50,2018,2018.0,17.0,3,0,1,1080000.0,6.0,3,57600.0,6.382978723404256,7.058823529411765,3.4615384615384617,2,3
2,9,2013,2013.0,18.2,3,1,1,315000.0,5.0,3,54000.0,3.191489361702128,4.11764705882353,2.307692307692308,2,3
13,74,2020,2020.0,21.01,3,1,1,760000.0,5.0,3,20000.0,5.531914893617022,5.882352941176471,5.384615384615384,2,0
13,90,2017,2018.0,28.4,1,0,1,741000.0,5.0,3,49260.0,5.957446808510639,6.470588235294118,2.6923076923076925,2,3
13,77,2015,2015.0,25.24,3,1,1,365000.0,5.0,3,73069.0,4.893617021276596,4.705882352941177,3.4615384615384617,2,0
13,89,2013,2013.0,18.6,3,1,1,410000.0,5.0,3,80000.0,2.978723404255319,4.705882352941177,2.6923076923076925,2,0
13,90,2014,2014.0,22.41,3,1,1,475000.0,5.0,3,78850.0,4.893617021276596,5.294117647058824,3.076923076923077,2,3
8,54,2016,2016.0,18.6,3,1,2,561000.0,5.0,3,89224.0,4.255319148936171,5.294117647058824,3.4615384615384617,2,0
13,93,2017,2018.0,20.51,3,1,2,411000.00000000006,5.0,3,59084.0,3.404255319148936,5.294117647058824,3.8461538461538463,0,0
13,93,2016,2016.0,20.51,3,0,1,460000.0,5.0,3,70000.0,3.404255319148936,5.294117647058824,3.8461538461538463,2,0
13,93,2013,2014.0,18.9,3,1,2,309000.0,5.0,3,59730.0,3.191489361702128,4.11764705882353,3.4615384615384617,2,0
7,30,2015,2015.0,17.4,3,1,1,594000.0,5.0,3,50933.0,4.468085106382979,5.294117647058824,1.5384615384615383,2,3
24,155,2016,2016.0,16.8,1,0,2,1800000.0,6.0,3,40000.0,5.74468085106383,7.058823529411765,5.0,2,0
13,90,2016,2016.0,22.41,3,1,1,516000.0,5.0,3,94426.0,4.893617021276596,5.294117647058824,3.076923076923077,0,3
23,150,2017,2017.0,17.21,3,0,1,760000.0,7.0,3,80000.0,3.8297872340425534,5.882352941176471,5.0,2,0
20,119,2012,2012.0,20.5,1,1,1,499000.0,5.0,3,75000.0,3.191489361702128,6.470588235294118,3.076923076923077,2,3
13,85,2013,2013.0,23.2,1,1,1,450000.0,5.0,3,56000.0,3.191489361702128,4.705882352941177,2.307692307692308,2,0
5,17,2014,2014.0,20.3,1,1,1,295000.0,5.0,3,100000.0,3.191489361702128,5.882352941176471,3.076923076923077,2,0
8,54,2017,2018.0,18.6,3,0,2,667000.0,4.0,3,32289.0,4.680851063829787,4.11764705882353,1.9230769230769236,2,0
21,131,2018,2018.0,17.0,3,0,1,790000.0,6.0,3,106467.0,4.893617021276596,6.470588235294118,3.4615384615384617,0,4
13,89,2014,2014.0,22.9,1,1,1,480000.0,5.0,3,75000.0,2.978723404255319,5.294117647058824,3.076923076923077,2,0
7,30,2014,2014.0,17.4,3,1,2,464000.0,5.0,3,109832.0,4.680851063829787,5.294117647058824,2.6923076923076925,0,3
8,41,2018,2018.0,14.62,3,0,1,1228000.0,6.0,3,44123.0,6.595744680851064,6.470588235294118,3.4615384615384617,2,3
13,92,2017,2017.0,24.3,1,1,2,801000.0,5.0,3,121129.0,5.531914893617022,5.882352941176471,5.384615384615384,2,4
13,83,2020,2020.0,20.89,3,1,2,560000.0,5.0,3,40000.0,4.680851063829787,5.294117647058824,4.230769230769231,2,0
12,65,2016,2016.0,25.32,1,1,1,420000.0,5.0,3,72607.0,4.680851063829787,5.882352941176471,4.230769230769231,2,4
8,43,2016,2016.0,18.9,3,1,2,472000.0,5.0,3,28467.0,3.8297872340425534,4.705882352941177,3.8461538461538463,2,0
20,119,2017,2017.0,15.41,3,1,1,750000.0,5.0,3,60000.0,5.531914893617022,7.058823529411765,3.8461538461538463,2,3
8,39,2017,2017.0,19.67,1,1,1,1098000.0,6.0,3,122474.0,5.74468085106383,5.882352941176471,5.769230769230769,0,4
13,74,2017,2018.0,21.4,3,0,1,650000.0,5.0,3,37665.0,4.893617021276596,5.294117647058824,4.230769230769231,1,0
13,93,2014,2014.0,20.51,3,1,2,320000.0,5.0,3,50000.0,3.404255319148936,5.294117647058824,3.8461538461538463,2,0
7,27,2018,2018.0,25.8,1,1,1,680000.0,5.0,3,110000.0,3.8297872340425534,5.882352941176471,1.5384615384615383,2,3
8,43,2016,2016.0,24.0,1,1,1,499000.0,5.0,3,85000.0,3.404255319148936,4.705882352941177,3.076923076923077,2,0
7,30,2021,2021.0,17.4,3,0,1,1250000.0,6.0,3,61000.0,5.957446808510639,6.470588235294118,5.0,2,3
13,89,2014,2015.0,22.38,3,1,1,409000.0,5.0,3,94540.0,5.319148936170214,3.5294117647058827,2.307692307692308,2,0
8,39,2018,2018.0,13.0,3,1,1,991000.0,6.0,3,96620.0,4.893617021276596,5.882352941176471,5.769230769230769,0,4
8,43,2016,2017.0,18.9,3,0,2,496000.0,4.0,3,104436.0,4.042553191489362,5.882352941176471,5.0,2,0
4,12,2017,2017.0,22.7,3,1,1,298000.0,5.0,3,28545.0,3.8297872340425534,3.5294117647058827,1.9230769230769236,2,0
23,150,2019,2019.0,18.78,3,1,1,720000.0,5.0,3,66500.0,4.255319148936171,5.882352941176471,5.0,2,0
8,54,2017,2017.0,18.6,3,1,1,583000.0,5.0,3,80133.0,4.893617021276596,5.882352941176471,4.230769230769231,2,0
13,88,2020,2021.0,18.55,3,1,1,982000.0,5.0,3,26852.0,5.1063829787234045,5.294117647058824,5.769230769230769,2,4
13,89,2015,2015.0,22.38,3,1,1,458000.0,5.0,3,59990.0,5.319148936170214,3.5294117647058827,2.307692307692308,2,0
7,30,2018,2018.0,25.6,1,1,1,852999.9999999999,6.0,3,75135.0,5.74468085106383,5.882352941176471,3.8461538461538463,2,3
8,43,2019,2019.0,18.9,3,1,2,600000.0,5.0,3,50000.0,4.893617021276596,5.882352941176471,5.0,2,0
7,32,2010,2010.0,13.5,3,1,1,390000.0,5.0,3,73000.0,4.042553191489362,5.882352941176471,2.6923076923076925,2,3
13,74,2018,2018.0,21.4,3,1,2,620000.0,5.0,3,70000.0,5.531914893617022,6.470588235294118,4.615384615384615,2,0
13,89,2013,2013.0,22.38,3,1,1,447000.0,5.0,3,50824.0,5.319148936170214,3.5294117647058827,2.307692307692308,2,0
13,89,2013,2013.0,22.9,1,1,2,410000.0,5.0,3,85507.0,2.978723404255319,5.294117647058824,3.076923076923077,2,0
8,50,2010,2010.0,16.8,1,1,1,330000.0,5.0,3,70000.0,2.978723404255319,4.705882352941177,1.5384615384615383,2,3
13,85,2014,2014.0,18.5,3,1,2,372000.0,5.0,3,75773.0,4.468085106382979,5.294117647058824,3.4615384615384617,0,0
8,43,2016,2017.0,24.0,1,1,1,470000.0,5.0,3,62000.0,3.191489361702128,4.11764705882353,1.9230769230769236,2,0
8,53,2012,2012.0,20.36,3,1,1,297000.0,5.0,3,47004.0,1.9148936170212765,3.5294117647058827,0.7692307692307694,2,0
23,150,2014,2014.0,20.14,1,1,2,420000.0,5.0,3,110000.0,4.042553191489362,5.294117647058824,3.4615384615384617,2,0
13,89,2013,2013.0,22.9,1,1,2,406000.0,5.0,3,97085.0,2.978723404255319,5.294117647058824,3.076923076923077,0,0
8,50,2014,2014.0,22.32,1,1,3,561000.0,6.0,3,87449.0,4.680851063829787,5.882352941176471,3.4615384615384617,2,3
13,85,2016,2016.0,23.2,1,1,1,350000.0,5.0,3,100000.0,2.5531914893617023,3.5294117647058827,1.153846153846154,2,0
13,71,2012,2012.0,19.7,3,1,2,193000.0,5.0,3,53338.0,1.0638297872340423,1.7647058823529411,0.3846153846153846,2,0
7,30,2011,2011.0,17.0,3,1,2,400000.0,5.0,3,120000.0,4.042553191489362,5.294117647058824,3.076923076923077,2,3
8,54,2019,2019.0,22.54,1,1,1,765000.0,6.0,3,78000.0,5.531914893617022,5.882352941176471,3.8461538461538463,2,0
18,104,2022,2022.0,18.75,3,1,1,850000.0,5.0,3,10000.0,7.021276595744681,7.058823529411765,6.538461538461538,2,4
